serial,fsr,emg
11521,1394,2025
11522,1423,2047
11523,1417,2030
11524,1360,2087
11525,1285,2031
11526,1082,2055
11527,1008,2036
11528,1046,2067
11529,1097,2031
11530,1097,2053
11531,1106,2033
11532,1152,2074
11533,1178,2036
11534,1168,2096
11535,1162,2032
11536,1203,2066
11537,1230,2037
11538,1261,2064
11539,1278,2039
11540,1337,2084
11541,1360,2037
11542,1374,2063
11543,1463,2019
11544,1505,2055
11545,1510,2025
11546,1504,2052
11547,1481,2016
11548,1453,2083
11549,1470,2031
11550,1490,2057
11551,1491,2032
11552,1475,2055
11553,1483,2064
11554,1525,2113
11555,1525,2066
11556,1522,2113
11557,1533,2081
11558,1566,2117
11559,1585,2093
11560,1633,2118
11561,1600,2105
11562,1595,2121
11563,1595,2101
11564,1601,2123
11565,1600,2130
11566,1589,2138
11567,1574,2114
11568,1569,2138
11569,1607,2125
11570,1600,2128
11571,1558,2110
11572,1519,2137
11573,1465,2150
11574,1443,2171
11575,1397,2134
11576,1348,2151
11577,1349,2135
11578,1397,2135
11579,1467,2096
11580,1514,2127
11581,1603,2101
11582,1642,2103
11583,1635,2080
11584,1650,2079
11585,1658,2067
11586,1638,2084
11587,1628,2053
11588,1563,2041
11589,1591,2047
11590,1615,2094
11591,1650,2064
11592,1691,2081
11593,1739,2098
11594,1774,2047
11595,1821,2041
11596,1846,2110
11597,1872,2097
11598,1890,2144
11599,1907,2123
11600,1934,2145
11601,1954,2122
11602,1967,2102
11603,1968,2074
11604,1968,2061
11605,1968,2087
11606,1983,2037
11607,1979,2064
11608,1949,2079
11609,1972,2041
11610,1989,2055
11611,2010,2058
11612,2033,2085
11613,2070,2025
11614,2107,2057
11615,2187,2061
11616,2208,2066
11617,2212,2091
11618,2227,2112
11619,2250,2099
11620,2262,2087
11621,2277,2122
11622,2289,2091
11623,2289,2101
11624,2299,2106
11625,2301,2113
11626,2295,2128
11627,2287,2151
11628,2295,2144
11629,2292,2096
11630,2299,2103
11631,2305,2064
11632,2326,2075
11633,2331,2070
11634,2347,2089
11635,2348,2031
11636,2325,2034
11637,2325,2064
11638,2323,1997
11639,2324,2034
11640,2319,2045
11641,2325,2098
11642,2327,2086
11643,2338,2099
11644,2293,2098
11645,2367,2087
11646,2381,2034
11647,2367,2025
11648,2370,2017
11649,2377,2070
11650,2374,2064
11651,2384,2096
11652,2384,2128
11653,2405,2119
11654,2418,2033
11655,2434,2061
11656,2453,2060
11657,2450,2031
11658,2452,1982
11659,2460,2037
11660,2464,1986
11661,2471,2014
11662,2481,2002
11663,2455,2026
11664,2455,1998
11665,2459,2034
11666,2450,2047
11667,2448,2037
11668,2448,2003
11669,2448,2026
11670,2448,1973
11671,2441,2019
11672,2437,2000
11673,2427,1987
11674,2417,1946
11675,2394,1998
11676,2358,2019
11677,2308,2003
11678,2303,1952
11679,2326,1981
11680,2366,1941
11681,2371,2000
11682,2384,1974
11683,2364,2006
11684,2327,1941
11685,2289,1961
11686,2275,1943
11687,2251,2004
11688,2240,1994
11689,2225,2031
11690,2213,2000
11691,2167,1990
11692,2149,1958
11693,2118,1990
11694,2066,1942
11695,1990,1974
11696,1872,1957
11697,1629,1984
11698,1297,1939
11699,955,1937
11700,565,1906
11701,119,1923
11702,0,1917
11703,0,1927
11704,0,1887
11705,0,1885
11706,0,1813
11707,0,1812
11708,0,1744
11709,0,1710
11710,0,1699
11711,0,1682
11712,0,1616
11713,0,1569
11714,0,1515
11715,0,1483
11716,0,1471
11717,0,1455
11718,0,1433
11719,0,1447
11720,0,1434
11721,0,1465
11722,0,1487
11723,0,1566
11724,0,1554
11725,0,1600
11726,0,1586
11727,0,1625
11728,0,1622
11729,0,1648
11730,0,1635
11731,0,1643
11732,0,1609
11733,0,1664
11734,0,1637
11735,0,1661
11736,0,1651
11737,0,1680
11738,0,1665
11739,0,1700
11740,0,1701
11741,0,1719
11742,0,1689
11743,0,1705
11744,0,1695
11745,0,1728
11746,0,1717
11747,0,1737
11748,0,1718
11749,0,1765
11750,0,1776
11751,62,1781
11752,386,1776
11753,613,1840
11754,704,1935
11755,815,1965
11756,854,1983
11757,976,2064
11758,1375,2014
11759,1712,1990
11760,1858,2034
11761,1876,2143
11762,1808,2256
11763,1839,2286
11764,1869,2323
11765,1878,2314
11766,1991,2303
11767,2093,2430
11768,2128,2350
11769,2155,2336
11770,2198,2381
11771,2304,2300
11772,2410,2318
11773,2559,2345
11774,2670,2217
11775,2690,2252
11776,2739,2144
11777,2800,2237
11778,2834,2407
11779,2874,2275
11780,2893,2163
11781,2885,2267
11782,2896,2306
11783,2892,2368
11784,2893,2422
11785,2917,2487
11786,2928,2454
11787,2922,2513
11788,2927,2322
11789,2914,2286
11790,2895,2391
11791,2899,2439
11792,2911,2350
11793,2928,2391
11794,2963,2384
11795,2999,2415
11796,3015,2416
11797,3024,2382
11798,3018,2407
11799,2998,2535
11800,3011,2528
11801,2990,2542
11802,2985,2512
11803,2981,2594
11804,2983,2631
11805,2979,2977
11806,2975,3344
11807,2975,3110
11808,2943,2961
11809,2933,2784
11810,2905,2736
11811,2898,2731
11812,2923,2736
11813,2944,2642
11814,2950,2688
11815,2963,2672
11816,2954,2640
11817,2935,2638
11818,2927,2659
11819,2905,2683
11820,2907,2827
11821,2938,2714
11822,2977,2768
11823,3009,2745
11824,3018,2645
11825,3041,2715
11826,3049,2610
11827,3043,2735
11828,3047,2640
11829,3056,2669
11830,3066,2606
11831,3064,2625
11832,3051,2576
11833,3019,2640
11834,2970,2674
11835,2928,2858
11836,2908,2721
11837,2905,2674
11838,2911,2673
11839,2866,2676
11840,2914,2526
11841,2917,2609
11842,2882,2586
11843,2854,2594
11844,2861,3602
